title,date,category,link
Trinidad National Sentenced To Seven Years In Federal Prison For Stealing Identity And Applying For Passport In Name Of Disabled Veteran,2023-10-04,Trinidad National Sentenced To Seven Years In Federal Prison For Stealing Identity And Applying For Passport In Name Of Disabled Veteran,https://oig.hhs.gov/fraud/enforcement/trinidad-national-sentenced-to-seven-years-in-federal-prison-for-stealing-identity-and-applying-for-passport-in-name-of-disabled-veteran/
"Chesterfield Woman Sentenced for Defrauding Medicaid of More than $200,000",2023-10-04,"Chesterfield Woman Sentenced for Defrauding Medicaid of More than $200,000",https://oig.hhs.gov/fraud/enforcement/chesterfield-woman-sentenced-for-defrauding-medicaid-of-more-than-200000/
Husband And Wife Sent To Prison For $8M Health Care Fraud,2023-10-05,Husband And Wife Sent To Prison For $8M Health Care Fraud,https://oig.hhs.gov/fraud/enforcement/husband-and-wife-sent-to-prison-for-8m-health-care-fraud/
Laredo Ophthalmologist Charged In Repetitive Harmful Eye Procedure Fraud Scheme,2023-10-05,Laredo Ophthalmologist Charged In Repetitive Harmful Eye Procedure Fraud Scheme,https://oig.hhs.gov/fraud/enforcement/laredo-ophthalmologist-charged-in-repetitive-harmful-eye-procedure-fraud-scheme/
Woman Pleads Guilty to $359M Fraud Involving Claims for Unnecessary Respiratory Tests Submitted with COVID-19 Tests,2023-10-05,Woman Pleads Guilty to $359M Fraud Involving Claims for Unnecessary Respiratory Tests Submitted with COVID-19 Tests,https://oig.hhs.gov/fraud/enforcement/woman-pleads-guilty-to-359m-fraud-involving-claims-for-unnecessary-respiratory-tests-submitted-with-covid-19-tests/
"Fairview Urgent Care Agreed to Pay $73,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims that Incorrectly Identified the Rendering Provider",2023-10-05,"Fairview Urgent Care Agreed to Pay $73,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims that Incorrectly Identified the Rendering Provider",https://oig.hhs.gov/fraud/enforcement/fairview-urgent-care-agreed-to-pay-73000-for-allegedly-violating-the-civil-monetary-penalties-law-by-submitting-claims-that-incorrectly-identified-the-rendering-provider/
"Brockton-Based Mental Health Provider Agrees To $700,000 Settlement To Resolve MassHealth Fraud Allegations",2023-10-05,"Brockton-Based Mental Health Provider Agrees To $700,000 Settlement To Resolve MassHealth Fraud Allegations",https://oig.hhs.gov/fraud/enforcement/brockton-based-mental-health-provider-agrees-to-700000-settlement-to-resolve-masshealth-fraud-allegations/
Pharmacy Owner Pleads Guilty to $25M Health Care Fraud Scheme,2023-10-05,Pharmacy Owner Pleads Guilty to $25M Health Care Fraud Scheme,https://oig.hhs.gov/fraud/enforcement/pharmacy-owner-pleads-guilty-to-25m-health-care-fraud-scheme/
"Metairie Doctor Charged in $5,6000,000 Medicare Fraud Scheme",2023-10-06,"Metairie Doctor Charged in $5,6000,000 Medicare Fraud Scheme",https://oig.hhs.gov/fraud/enforcement/metairie-doctor-charged-in-56000000-medicare-fraud-scheme/
Telemedicine Nurse Practitioner Charged with $7.8 Million Durable Medical Equipment Fraud Scheme,2023-10-06,Telemedicine Nurse Practitioner Charged with $7.8 Million Durable Medical Equipment Fraud Scheme,https://oig.hhs.gov/fraud/enforcement/telemedicine-nurse-practitioner-charged-with-78-million-durable-medical-equipment-fraud-scheme/
Attorney General Alan Wilson Announces Laurens Man Charged With Exploiting Vulnerable Adult,2023-10-10,Attorney General Alan Wilson Announces Laurens Man Charged With Exploiting Vulnerable Adult,https://oig.hhs.gov/fraud/enforcement/attorney-general-alan-wilson-announces-laurens-man-charged-with-exploiting-vulnerable-adult/
Mobile Cardiac PET Scan Provider and Founder to Pay $85 Million to Resolve Allegedly Unlawful Payments to Referring Doctors,2023-10-10,Mobile Cardiac PET Scan Provider and Founder to Pay $85 Million to Resolve Allegedly Unlawful Payments to Referring Doctors,https://oig.hhs.gov/fraud/enforcement/mobile-cardiac-pet-scan-provider-and-founder-to-pay-85-million-to-resolve-allegedly-unlawful-payments-to-referring-doctors/
Man Convicted in $67M “Doctor Chase” Genetic Testing Fraud Scheme,2023-10-10,Man Convicted in $67M “Doctor Chase” Genetic Testing Fraud Scheme,https://oig.hhs.gov/fraud/enforcement/man-convicted-in-67m-doctor-chase-genetic-testing-fraud-scheme/
Cardiac Imaging Company And Founder To Pay Historic $85M Settlement,2023-10-10,Cardiac Imaging Company And Founder To Pay Historic $85M Settlement,https://oig.hhs.gov/fraud/enforcement/cardiac-imaging-company-and-founder-to-pay-historic-85m-settlement/
New York Man Admits Role in $127 Million Health Care Fraud and Kickback Scheme,2023-10-10,New York Man Admits Role in $127 Million Health Care Fraud and Kickback Scheme,https://oig.hhs.gov/fraud/enforcement/new-york-man-admits-role-in-127-million-health-care-fraud-and-kickback-scheme/
"Essex County Financial Advisor Indicted in Alleged Theft of More Than $75,000 from 90-Year-Old Victim",2023-10-11,"Essex County Financial Advisor Indicted in Alleged Theft of More Than $75,000 from 90-Year-Old Victim",https://oig.hhs.gov/fraud/enforcement/essex-county-financial-advisor-indicted-in-alleged-theft-of-more-than-75000-from-90-year-old-victim/
Twenty Defendants Arrested For $5 Million Medicaid Transportation Fraud Scheme,2023-10-11,Twenty Defendants Arrested For $5 Million Medicaid Transportation Fraud Scheme,https://oig.hhs.gov/fraud/enforcement/twenty-defendants-arrested-for-5-million-medicaid-transportation-fraud-scheme/
Compounding Pharmacy Owner Sentenced To 18 Months And Over $6 Million In Restitution,2023-10-11,Compounding Pharmacy Owner Sentenced To 18 Months And Over $6 Million In Restitution,https://oig.hhs.gov/fraud/enforcement/compounding-pharmacy-owner-sentenced-to-18-months-and-over-6-million-in-restitution/
"Donna M. Barker, NP Agreed to Pay $50,000 and Be Excluded for 18 Years for Allegedly Violating the Civil Monetary Penalties Law by Receiving Remuneration in Exchange for Ordering Durable Medical Equipment",2023-10-11,"Donna M. Barker, NP Agreed to Pay $50,000 and Be Excluded for 18 Years for Allegedly Violating the Civil Monetary Penalties Law by Receiving Remuneration in Exchange for Ordering Durable Medical Equipment",https://oig.hhs.gov/fraud/enforcement/donna-m-barker-np-agreed-to-pay-50000-and-be-excluded-for-18-years-for-allegedly-violating-the-civil-monetary-penalties-law-by-receiving-remuneration-in-exchange-for-ordering-durable-medical-equipment/
California Man Sentenced To Federal Prison For Role In Health Care Kickback Conspiracy,2023-10-12,California Man Sentenced To Federal Prison For Role In Health Care Kickback Conspiracy,https://oig.hhs.gov/fraud/enforcement/california-man-sentenced-to-federal-prison-for-role-in-health-care-kickback-conspiracy-2/
Georgia Doctor Ordered To Pay $27 Million For Submitting False Claims To Medicare,2023-10-12,Georgia Doctor Ordered To Pay $27 Million For Submitting False Claims To Medicare,https://oig.hhs.gov/fraud/enforcement/georgia-doctor-ordered-to-pay-27-million-for-submitting-false-claims-to-medicare/
"Attorney General’s Medicaid Fraud Control Unit Leads Effort To Recoup $477,000 In Medicaid, Veterans Overpayments",2023-10-13,"Attorney General’s Medicaid Fraud Control Unit Leads Effort To Recoup $477,000 In Medicaid, Veterans Overpayments",https://oig.hhs.gov/fraud/enforcement/attorney-generals-medicaid-fraud-control-unit-leads-effort-to-recoup-477000-in-medicaid-veterans-overpayments/
Former Nursing Home Worker Charged with Wire Fraud in “Ghost” Employee Fraud Scheme,2023-10-13,Former Nursing Home Worker Charged with Wire Fraud in “Ghost” Employee Fraud Scheme,https://oig.hhs.gov/fraud/enforcement/former-nursing-home-worker-charged-with-wire-fraud-in-ghost-employee-fraud-scheme/
"Holy Cross Hospital Agreed to Pay $85,000 for Allegedly Violating Patient Dumping Statute by Failing to Provide an Appropriate Medical Screening Examination",2023-10-15,"Holy Cross Hospital Agreed to Pay $85,000 for Allegedly Violating Patient Dumping Statute by Failing to Provide an Appropriate Medical Screening Examination",https://oig.hhs.gov/fraud/enforcement/holy-cross-hospital-agreed-to-pay-85000-for-allegedly-violating-patient-dumping-statute-by-failing-to-provide-an-appropriate-medical-screening-examination/
"The Meadows of Fall River Agreed to Pay $80,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",2023-10-16,"The Meadows of Fall River Agreed to Pay $80,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",https://oig.hhs.gov/fraud/enforcement/the-meadows-of-fall-river-agreed-to-pay-80000-for-allegedly-violating-the-civil-monetary-penalties-law-by-employing-an-excluded-individual/
"Riverside Medical Group and Riverside Shore Memorial Hospital Agreed to Pay $527,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Medically Unnecessary or Upcoded Services",2023-10-16,"Riverside Medical Group and Riverside Shore Memorial Hospital Agreed to Pay $527,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Medically Unnecessary or Upcoded Services",https://oig.hhs.gov/fraud/enforcement/riverside-medical-group-and-riverside-shore-memorial-hospital-agreed-to-pay-527000-for-allegedly-violating-the-civil-monetary-penalties-law-by-submitting-claims-for-medically-unnecessary-or-upcoded-services/
"Valley of the Sun Home Healthcare, LLC Agreed to Pay $21,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",2023-10-16,"Valley of the Sun Home Healthcare, LLC Agreed to Pay $21,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",https://oig.hhs.gov/fraud/enforcement/valley-of-the-sun-home-healthcare-llc-agreed-to-pay-21000-for-allegedly-violating-the-civil-monetary-penalties-law-by-employing-an-excluded-individual/
United Medical Response and Derrick Isham Agreed to Be Excluded for 5 Years for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Services Covered by the SNF Consolidated Billing Payment,2023-10-16,United Medical Response and Derrick Isham Agreed to Be Excluded for 5 Years for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Services Covered by the SNF Consolidated Billing Payment,https://oig.hhs.gov/fraud/enforcement/united-medical-response-and-derrick-isham-agreed-to-be-excluded-for-5-years-for-allegedly-violating-the-civil-monetary-penalties-law-by-submitting-claims-for-services-covered-by-the-snf-consolidated-billing-payment/
AG Campbell Announces More Than $2.5 Million In Fraud Settlements With Two Autism Services Providers,2023-10-17,AG Campbell Announces More Than $2.5 Million In Fraud Settlements With Two Autism Services Providers,https://oig.hhs.gov/fraud/enforcement/ag-campbell-announces-more-than-25-million-in-fraud-settlements-with-two-autism-services-providers/
"Floyd County Company Agrees to Pay $200,000 to Resolve Allegations of Fraudulent Billing for Respiratory Devices",2023-10-17,"Floyd County Company Agrees to Pay $200,000 to Resolve Allegations of Fraudulent Billing for Respiratory Devices",https://oig.hhs.gov/fraud/enforcement/floyd-county-company-agrees-to-pay-200000-to-resolve-allegations-of-fraudulent-billing-for-respiratory-devices/
"Exagen Inc. Agrees to Pay $653,143 to Resolve Allegations of Kickback Violations",2023-10-17,"Exagen Inc. Agrees to Pay $653,143 to Resolve Allegations of Kickback Violations",https://oig.hhs.gov/fraud/enforcement/exagen-inc-agrees-to-pay-653143-to-resolve-allegations-of-kickback-violations/
Middle District Of Florida Task Force Continues To Combat COVID19 Fraud,2023-10-17,Middle District Of Florida Task Force Continues To Combat COVID19 Fraud,https://oig.hhs.gov/fraud/enforcement/middle-district-of-florida-task-force-continues-to-combat-covid19-fraud/
"Heaven Sent Helpers, LLC Agreed to Pay $115,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",2023-10-17,"Heaven Sent Helpers, LLC Agreed to Pay $115,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",https://oig.hhs.gov/fraud/enforcement/heaven-sent-helpers-llc-agreed-to-pay-115000-for-allegedly-violating-the-civil-monetary-penalties-law-by-employing-an-excluded-individual/
Silicon Valley Executive Sentenced for Defrauding Investors and Participating in COVID-19 and Allergy Testing Scheme,2023-10-18,Silicon Valley Executive Sentenced for Defrauding Investors and Participating in COVID-19 and Allergy Testing Scheme,https://oig.hhs.gov/fraud/enforcement/silicon-valley-executive-sentenced-for-defrauding-investors-and-participating-in-covid-19-and-allergy-testing-scheme/
"Lebanon Nurse Arrested, Accused of Improperly Prescribing Medications",2023-10-18,"Lebanon Nurse Arrested, Accused of Improperly Prescribing Medications",https://oig.hhs.gov/fraud/enforcement/lebanon-nurse-arrested-accused-of-improperly-prescribing-medications/
"Jena Medical Group, LLC, Its Principals And Physician Agree To Pay Over $1.7 Million To Settle False Claims Act Liability For Improperly Performed Procedures",2023-10-18,"Jena Medical Group, LLC, Its Principals And Physician Agree To Pay Over $1.7 Million To Settle False Claims Act Liability For Improperly Performed Procedures",https://oig.hhs.gov/fraud/enforcement/jena-medical-group-llc-its-principals-and-physician-agree-to-pay-over-17-million-to-settle-false-claims-act-liability-for-improperly-performed-procedures/
Attorney General Raoul Obtains Prison Sentences In Cook County Medicaid Fraud Case,2023-10-19,Attorney General Raoul Obtains Prison Sentences In Cook County Medicaid Fraud Case,https://oig.hhs.gov/fraud/enforcement/attorney-general-raoul-obtains-prison-sentences-in-cook-county-medicaid-fraud-case/
"Arete Anesthesia Agreed to Pay $57,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Services Provided by an Unlicensed Individual",2023-10-20,"Arete Anesthesia Agreed to Pay $57,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Services Provided by an Unlicensed Individual",https://oig.hhs.gov/fraud/enforcement/arete-anesthesia-agreed-to-pay-57000-for-allegedly-violating-the-civil-monetary-penalties-law-by-submitting-claims-for-services-provided-by-an-unlicensed-individual/
"Former Nurse Practitioner Sentenced to Jail, Fined for Illegal Drug Conspiracy",2023-10-20,"Former Nurse Practitioner Sentenced to Jail, Fined for Illegal Drug Conspiracy",https://oig.hhs.gov/fraud/enforcement/former-nurse-practitioner-sentenced-to-jail-fined-for-illegal-drug-conspiracy/
